EmpID,Age,AgeGroup,Gender,Department,JobRole,Salary,Attrition,YearsAtCompany,Employee Satisfaction,PerformanceRating,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM251,37,36-45,Male,Research & Development,Manufacturing Director,120576,Yes,1,1,3,Travel_Frequently,504,10,3,Medical,1,342,61,3,3,3,Divorced,10048,10k-15k,22573,6,Y,No,11,2,80,2,17,5,3,0,0,
RM274,37,36-45,Male,Sales,Sales Executive,78024,No,5,3,3,Travel_Rarely,228,6,4,Medical,1,378,98,3,2,4,Married,6502,5k-10k,22825,4,Y,No,14,2,80,1,7,5,4,4,0,1
RM276,37,36-45,Female,Research & Development,Research Director,163236,No,5,1,3,Non-Travel,728,1,4,Medical,1,380,80,3,3,4,Divorced,13603,10k-15k,11677,2,Y,Yes,18,1,80,2,15,2,3,2,0,2
RM286,37,36-45,Female,Research & Development,Research Scientist,25380,No,17,4,3,Travel_Rarely,1372,1,3,Life Sciences,1,391,42,3,1,4,Single,2115,Upto 5k,15881,1,Y,No,12,2,80,0,17,3,3,12,5,7
RM295,37,36-45,Male,Research & Development,Research Scientist,27912,No,4,2,3,Travel_Frequently,889,9,3,Medical,1,403,53,3,1,4,Married,2326,Upto 5k,11411,1,Y,Yes,12,3,80,3,4,3,2,2,1,2
RM341,37,36-45,Male,Research & Development,Manufacturing Director,76164,No,6,4,3,Travel_Rarely,1192,5,2,Medical,1,460,61,3,2,4,Divorced,6347,5k-10k,23177,7,Y,No,16,3,80,2,8,2,2,2,0,4
RM354,37,36-45,Male,Research & Development,Research Scientist,71688,No,7,3,3,Travel_Rarely,1319,6,3,Medical,1,474,51,4,2,1,Divorced,5974,5k-10k,17001,4,Y,Yes,13,1,80,2,13,2,3,7,6,7
RM365,37,36-45,Female,Research & Development,Laboratory Technician,41424,No,5,3,4,Travel_Rarely,921,10,3,Medical,1,486,98,3,1,1,Married,3452,Upto 5k,17663,6,Y,No,20,2,80,1,17,3,3,4,0,3
RM387,37,36-45,Female,Research & Development,Laboratory Technician,36408,No,18,4,3,Travel_Rarely,1107,14,3,Life Sciences,1,515,95,3,1,1,Divorced,3034,Upto 5k,26914,1,Y,No,12,3,80,1,18,2,2,7,12,17
RM390,37,36-45,Male,Research & Development,Manufacturing Director,50364,No,1,3,3,Travel_Rarely,1305,10,4,Life Sciences,1,518,49,3,2,2,Single,4197,Upto 5k,21123,2,Y,Yes,12,4,80,0,18,2,2,0,0,1
RM399,37,36-45,Female,Research & Development,Research Scientist,53388,No,13,2,3,Non-Travel,1063,25,5,Medical,1,529,72,3,2,3,Married,4449,Upto 5k,23866,3,Y,Yes,15,1,80,2,15,2,3,11,10,7
RM465,37,36-45,Female,Research & Development,Manufacturing Director,89892,No,6,2,3,Travel_Rarely,799,1,3,Technical Degree,1,623,59,3,3,4,Single,7491,5k-10k,23848,4,Y,No,17,4,80,0,12,3,4,5,1,2
RM468,37,36-45,Male,Sales,Sales Executive,106008,No,9,1,3,Non-Travel,142,9,4,Medical,1,626,69,3,3,2,Divorced,8834,5k-10k,24666,1,Y,No,13,4,80,1,9,6,3,5,7,7
RM473,37,36-45,Female,Research & Development,Manufacturing Director,77364,No,6,2,3,Travel_Rarely,446,1,4,Life Sciences,1,635,65,3,2,2,Married,6447,5k-10k,15701,6,Y,No,12,2,80,1,8,2,2,5,4,3
RM487,37,36-45,Male,Sales,Sales Executive,115224,No,3,4,3,Travel_Rarely,558,2,3,Marketing,1,656,75,3,2,3,Married,9602,5k-10k,3010,4,Y,Yes,11,3,80,1,17,3,2,0,1,0
RM507,37,36-45,Male,Research & Development,Manufacturing Director,113208,No,10,3,3,Travel_Rarely,482,3,3,Other,1,689,36,3,3,3,Married,9434,5k-10k,9606,1,Y,No,15,3,80,1,10,2,3,7,7,8
RM523,37,36-45,Male,Research & Development,Research Scientist,56160,No,1,4,3,Travel_Rarely,1225,10,2,Life Sciences,1,715,80,4,1,4,Single,4680,Upto 5k,15232,3,Y,No,17,1,80,0,4,2,3,0,0,0
RM578,37,36-45,Female,Research & Development,Research Scientist,33384,No,5,4,3,Travel_Rarely,571,10,1,Life Sciences,1,802,82,3,1,1,Divorced,2782,Upto 5k,19905,0,Y,Yes,13,2,80,2,6,3,2,3,4,3
RM629,37,36-45,Male,Sales,Sales Executive,76008,No,1,4,3,Travel_Rarely,342,16,4,Marketing,1,868,66,2,2,3,Divorced,6334,5k-10k,24558,4,Y,No,19,4,80,2,9,2,3,0,0,0
RM649,37,36-45,Female,Sales,Sales Representative,35676,No,5,3,3,Travel_Frequently,1231,21,2,Medical,1,900,54,3,1,4,Married,2973,Upto 5k,21222,5,Y,No,15,2,80,1,10,3,3,4,0,0
RM653,37,36-45,Male,Sales,Sales Executive,91704,No,10,1,3,Non-Travel,1252,19,2,Medical,1,904,32,3,3,2,Single,7642,5k-10k,4814,1,Y,Yes,13,4,80,0,10,2,3,0,0,9
RM696,37,36-45,Male,Sales,Sales Executive,127308,Yes,14,1,3,Travel_Rarely,625,1,4,Life Sciences,1,970,46,2,3,3,Married,10609,10k-15k,14922,5,Y,No,11,3,80,0,17,2,1,1,11,7
RM745,37,36-45,Female,Research & Development,Healthcare Representative,57324,Yes,1,1,3,Travel_Rarely,1141,11,2,Medical,1,1033,61,1,2,2,Married,4777,Upto 5k,14382,5,Y,No,15,1,80,0,15,2,1,0,0,0
RM768,37,36-45,Female,Research & Development,Healthcare Representative,49284,No,4,4,3,Travel_Rarely,124,3,3,Other,1,1062,35,3,2,2,Single,4107,Upto 5k,13848,3,Y,No,15,1,80,0,8,3,2,3,0,1
RM796,37,36-45,Female,Sales,Sales Executive,80328,No,1,4,3,Travel_Rarely,309,10,4,Life Sciences,1,1105,88,2,2,4,Divorced,6694,5k-10k,24223,2,Y,Yes,14,3,80,3,8,5,3,0,0,0
RM833,37,36-45,Female,Research & Development,Healthcare Representative,68772,No,6,3,3,Travel_Rarely,367,25,2,Medical,1,1161,52,2,2,4,Divorced,5731,5k-10k,17171,7,Y,No,13,3,80,2,9,2,3,2,1,3
RM856,37,36-45,Female,Research & Development,Manufacturing Director,77688,No,14,4,3,Travel_Rarely,977,1,3,Life Sciences,1,1196,56,2,2,4,Married,6474,5k-10k,9961,1,Y,No,13,2,80,1,14,2,2,8,3,11
RM990,37,36-45,Male,Research & Development,Research Scientist,35952,No,6,3,3,Travel_Rarely,1439,4,1,Life Sciences,1,1394,54,3,1,3,Married,2996,Upto 5k,5182,7,Y,Yes,15,4,80,0,8,2,3,4,1,3
RM1002,37,36-45,Female,Research & Development,Laboratory Technician,43548,No,3,1,3,Travel_Rarely,1462,11,3,Medical,1,1411,94,3,1,3,Single,3629,Upto 5k,19106,4,Y,No,18,1,80,0,8,6,3,2,0,2
RM1023,37,36-45,Male,Research & Development,Laboratory Technician,42000,No,6,3,3,Non-Travel,1413,5,2,Technical Degree,1,1440,84,4,1,3,Single,3500,Upto 5k,25470,0,Y,No,14,1,80,0,7,2,1,5,1,3
RM1090,37,36-45,Male,Research & Development,Research Scientist,51420,No,10,1,3,Travel_Rarely,674,13,3,Medical,1,1543,47,3,2,4,Married,4285,Upto 5k,3031,1,Y,No,17,1,80,0,10,2,3,8,3,7
RM1159,37,36-45,Male,Research & Development,Manufacturing Director,69216,No,4,3,3,Travel_Rarely,671,19,3,Life Sciences,1,1631,85,3,2,3,Married,5768,5k-10k,26493,3,Y,No,17,1,80,3,9,2,2,3,0,2
RM1164,37,36-45,Female,Research & Development,Research Scientist,47232,No,8,2,3,Travel_Rarely,1470,10,3,Medical,1,1640,71,3,1,2,Married,3936,Upto 5k,9953,1,Y,No,11,1,80,1,8,2,1,4,7,7
RM1212,37,36-45,Male,Sales,Sales Executive,114300,No,6,3,3,Travel_Frequently,1278,1,4,Medical,1,1700,31,1,2,4,Divorced,9525,5k-10k,7677,1,Y,No,14,3,80,2,6,2,2,3,1,3
RM1277,37,36-45,Male,Sales,Sales Executive,50268,No,5,2,3,Travel_Rarely,589,9,2,Marketing,1,1787,46,2,2,2,Married,4189,Upto 5k,8800,1,Y,No,14,1,80,2,5,2,3,2,0,3
RM1281,37,36-45,Male,Human Resources,Human Resources,48852,No,10,3,3,Travel_Rarely,1239,8,2,Other,1,1794,89,3,2,2,Divorced,4071,Upto 5k,12832,2,Y,No,13,3,80,0,19,4,2,0,4,7
RM1292,37,36-45,Male,Research & Development,Manufacturing Director,50556,Yes,10,4,3,Travel_Rarely,370,10,4,Medical,1,1809,58,3,2,1,Single,4213,Upto 5k,4992,1,Y,No,15,2,80,0,10,4,1,3,0,8
RM1345,37,36-45,Male,Research & Development,Research Scientist,51408,No,5,4,4,Travel_Rarely,783,7,4,Medical,1,1885,78,3,2,1,Married,4284,Upto 5k,13588,5,Y,Yes,22,3,80,1,16,2,3,3,0,4
RM1433,37,36-45,Female,Research & Development,Research Director,164928,No,16,3,4,Travel_Rarely,161,10,3,Life Sciences,1,2017,42,4,3,4,Married,13744,10k-15k,15471,1,Y,Yes,25,1,80,1,16,2,3,11,6,8
RM009,38,36-45,Male,Research & Development,Manufacturing Director,114312,No,9,4,4,Travel_Frequently,216,23,3,Life Sciences,1,12,44,2,3,3,Single,9526,5k-10k,8787,0,Y,No,21,2,80,0,10,2,3,7,1,
RM020,38,36-45,Male,Research & Development,Research Scientist,47328,No,3,4,3,Travel_Rarely,371,2,3,Life Sciences,1,24,45,3,1,4,Single,3944,Upto 5k,4306,5,Y,Yes,11,3,80,0,6,3,3,2,1,2
RM062,38,36-45,Female,Research & Development,Laboratory Technician,28872,No,10,4,3,Travel_Frequently,653,29,5,Life Sciences,1,79,50,3,2,4,Single,2406,Upto 5k,5456,1,Y,No,11,4,80,0,10,2,3,3,9,9
RM084,38,36-45,Female,Research & Development,Research Scientist,63948,No,13,2,3,Non-Travel,573,6,3,Medical,1,107,79,1,2,4,Divorced,5329,5k-10k,15717,7,Y,Yes,12,4,80,3,17,3,3,11,1,9
RM143,38,36-45,Female,Research & Development,Research Scientist,51804,No,3,4,4,Travel_Rarely,364,3,5,Technical Degree,1,193,32,3,2,3,Single,4317,Upto 5k,2302,3,Y,Yes,20,2,80,0,19,2,3,2,2,
RM169,38,36-45,Female,Sales,Sales Executive,104232,No,8,1,4,Travel_Rarely,702,1,4,Life Sciences,1,230,59,2,2,4,Single,8686,5k-10k,12930,4,Y,No,22,3,80,0,12,2,4,3,0,7
RM180,38,36-45,Female,Research & Development,Laboratory Technician,27456,No,2,3,3,Travel_Rarely,1380,9,2,Life Sciences,1,245,75,3,1,4,Single,2288,Upto 5k,6319,1,Y,No,12,3,80,0,2,3,3,2,2,1
RM199,38,36-45,Male,Research & Development,Manufacturing Director,78636,No,1,4,3,Travel_Rarely,1261,2,4,Life Sciences,1,271,88,3,2,3,Married,6553,5k-10k,7259,9,Y,No,14,2,80,0,14,3,3,0,0,0
RM200,38,36-45,Male,Research & Development,Manufacturing Director,75132,No,7,4,3,Travel_Rarely,1084,29,3,Technical Degree,1,273,54,3,2,4,Married,6261,5k-10k,4185,3,Y,No,18,1,80,1,9,3,1,7,1,7
RM205,38,36-45,Male,Research & Development,Healthcare Representative,80076,Yes,1,2,3,Travel_Rarely,1180,29,1,Medical,1,282,70,3,2,1,Married,6673,5k-10k,11354,7,Y,Yes,19,2,80,0,17,2,3,0,0,0
RM224,38,36-45,Male,Sales,Sales Executive,127308,No,16,1,3,Travel_Rarely,119,3,3,Life Sciences,1,307,76,3,3,3,Divorced,10609,10k-15k,9647,0,Y,No,12,3,80,2,17,6,2,10,5,13
RM262,38,36-45,Male,Sales,Sales Executive,62988,No,8,4,3,Non-Travel,1327,2,2,Life Sciences,1,361,39,2,2,4,Married,5249,5k-10k,19682,3,Y,No,18,4,80,1,13,0,3,7,7,5
RM278,38,36-45,Female,Sales,Sales Executive,67260,No,8,1,4,Travel_Rarely,322,7,2,Medical,1,382,44,4,2,1,Divorced,5605,5k-10k,19191,1,Y,Yes,24,3,80,1,8,3,3,0,7,7
RM288,38,36-45,Male,Research & Development,Healthcare Representative,68940,No,2,4,3,Travel_Rarely,688,23,4,Life Sciences,1,393,82,3,2,4,Divorced,5745,5k-10k,18899,9,Y,No,14,2,80,1,10,2,3,2,1,2
RM308,38,36-45,Female,Research & Development,Research Director,144732,No,10,1,3,Travel_Rarely,849,25,2,Life Sciences,1,421,81,2,3,2,Married,12061,10k-15k,26707,3,Y,No,17,3,80,1,19,2,3,8,0,1
RM342,38,36-45,Male,Research & Development,Research Director,138120,No,11,3,3,Travel_Rarely,343,15,2,Life Sciences,1,461,92,2,3,4,Divorced,11510,10k-15k,15682,0,Y,Yes,14,2,80,1,12,3,3,10,2,9
RM417,38,36-45,Male,Research & Development,Laboratory Technician,20424,No,1,4,4,Travel_Frequently,1490,2,2,Life Sciences,1,556,42,3,1,4,Married,1702,Upto 5k,12106,1,Y,Yes,23,3,80,1,1,3,3,0,0,0
RM472,38,36-45,Female,Research & Development,Healthcare Representative,117888,No,1,3,3,Travel_Rarely,1495,10,3,Medical,1,634,76,3,2,3,Married,9824,5k-10k,22174,3,Y,No,19,3,80,1,18,4,3,0,0,0
RM491,38,36-45,Female,Research & Development,Research Scientist,31428,No,0,3,3,Travel_Rarely,362,1,1,Life Sciences,1,662,43,3,1,1,Single,2619,Upto 5k,14561,3,Y,No,17,4,80,0,8,3,2,0,0,0
RM519,38,36-45,Female,Sales,Sales Executive,48336,No,7,4,4,Travel_Rarely,243,7,4,Marketing,1,709,46,2,2,4,Single,4028,Upto 5k,7791,0,Y,No,20,1,80,0,8,2,3,7,0,5
RM530,38,36-45,Female,Research & Development,Healthcare Representative,91500,No,9,2,3,Travel_Rarely,827,1,4,Life Sciences,1,724,33,4,2,4,Single,7625,5k-10k,19383,0,Y,No,13,3,80,0,10,4,2,7,1,8
RM543,38,36-45,Female,Research & Development,Manufacturing Director,94332,No,1,3,3,Travel_Rarely,168,1,3,Life Sciences,1,743,81,3,3,3,Single,7861,5k-10k,15397,4,Y,Yes,14,4,80,0,10,4,4,0,0,0
RM560,38,36-45,Male,Research & Development,Research Scientist,36684,No,1,4,3,Travel_Rarely,268,2,5,Medical,1,773,92,3,1,3,Married,3057,Upto 5k,20471,6,Y,Yes,13,2,80,1,6,0,1,0,0,1
RM579,38,36-45,Female,Research & Development,Manufacturing Director,71760,No,15,1,3,Travel_Frequently,240,2,4,Life Sciences,1,803,75,4,2,1,Single,5980,5k-10k,26085,6,Y,Yes,12,4,80,0,17,2,3,7,4,12
RM606,38,36-45,Male,Research & Development,Healthcare Representative,75456,No,4,1,3,Travel_Frequently,471,12,3,Life Sciences,1,837,45,2,2,1,Divorced,6288,5k-10k,4284,2,Y,No,15,3,80,1,13,3,2,3,1,2
RM643,38,36-45,Male,Sales,Sales Representative,34788,No,2,2,3,Travel_Rarely,395,9,3,Marketing,1,893,98,2,1,2,Married,2899,Upto 5k,12102,0,Y,No,19,4,80,1,3,3,3,2,1,2
RM682,38,36-45,Female,Research & Development,Research Director,162984,No,15,4,3,Travel_Rarely,1333,1,3,Technical Degree,1,950,80,3,3,1,Married,13582,10k-15k,16292,1,Y,No,13,2,80,1,15,3,3,12,5,11
RM704,38,36-45,Female,Sales,Sales Executive,67992,No,5,3,3,Non-Travel,152,10,3,Technical Degree,1,983,85,3,2,4,Single,5666,5k-10k,19899,1,Y,Yes,13,2,80,0,6,1,3,3,1,3
RM723,38,36-45,Male,Research & Development,Research Scientist,32208,No,2,3,3,Travel_Frequently,1391,10,1,Medical,1,1006,66,3,1,3,Married,2684,Upto 5k,12127,0,Y,No,17,2,80,1,3,0,2,1,0,2
RM748,38,36-45,Male,Sales,Sales Executive,82332,No,1,2,3,Travel_Rarely,1035,3,4,Life Sciences,1,1036,42,3,2,4,Single,6861,5k-10k,4981,8,Y,Yes,12,3,80,0,19,1,3,0,0,0
RM766,38,36-45,Male,Research & Development,Research Scientist,33852,No,2,3,3,Travel_Frequently,1186,3,4,Other,1,1060,44,3,1,3,Married,2821,Upto 5k,2997,3,Y,No,16,1,80,1,8,2,3,2,2,2
RM785,38,36-45,Female,Research & Development,Healthcare Representative,105876,No,19,3,3,Travel_Rarely,330,17,1,Life Sciences,1,1088,65,2,3,3,Married,8823,5k-10k,24608,0,Y,No,18,1,80,1,20,4,2,9,1,9
RM808,38,36-45,Male,Sales,Sales Executive,104880,No,8,3,3,Travel_Rarely,770,10,4,Marketing,1,1119,73,2,3,3,Divorced,8740,5k-10k,5569,0,Y,Yes,14,2,80,2,9,2,3,7,2,7
RM812,38,36-45,Male,Sales,Sales Executive,88212,No,1,4,3,Travel_Rarely,130,2,2,Marketing,1,1125,32,3,3,2,Single,7351,5k-10k,20619,7,Y,No,16,3,80,0,10,2,3,0,0,0
RM827,38,36-45,Male,Human Resources,Human Resources,34128,No,7,3,3,Travel_Rarely,433,1,3,Human Resources,1,1152,37,4,1,3,Married,2844,Upto 5k,6004,1,Y,No,13,4,80,1,7,2,4,6,5,0
RM964,38,36-45,Female,Sales,Sales Executive,82716,No,7,2,3,Travel_Rarely,1009,2,2,Life Sciences,1,1355,31,3,2,1,Divorced,6893,5k-10k,19461,3,Y,No,15,4,80,1,11,3,3,7,1,7
RM983,38,36-45,Male,Research & Development,Research Scientist,31320,No,4,4,3,Travel_Frequently,693,7,3,Life Sciences,1,1382,57,4,1,3,Divorced,2610,Upto 5k,15748,1,Y,No,11,4,80,3,4,2,3,2,0,3
RM1108,38,36-45,Male,Human Resources,Human Resources,72924,No,6,3,3,Travel_Frequently,888,10,4,Human Resources,1,1563,71,3,2,3,Married,6077,5k-10k,14814,3,Y,No,11,3,80,0,10,2,3,3,1,2
RM1113,38,36-45,Male,Research & Development,Manufacturing Director,58260,Yes,5,3,3,Travel_Rarely,903,2,3,Medical,1,1573,81,3,2,2,Married,4855,Upto 5k,7653,4,Y,No,11,1,80,2,7,2,3,2,1,4
RM1120,38,36-45,Male,Sales,Sales Executive,119088,No,9,3,3,Travel_Rarely,1245,14,3,Life Sciences,1,1582,80,3,2,2,Married,9924,5k-10k,12355,0,Y,No,11,4,80,1,10,3,3,8,7,7
RM1121,38,36-45,Female,Sales,Sales Executive,50376,No,3,2,3,Travel_Rarely,437,16,3,Life Sciences,1,1583,90,3,2,2,Single,4198,Upto 5k,16379,2,Y,No,12,2,80,0,8,5,4,2,1,2
RM1162,38,36-45,Female,Research & Development,Manufacturing Director,93072,No,5,4,3,Travel_Rarely,397,2,2,Medical,1,1638,54,2,3,3,Married,7756,5k-10k,14199,3,Y,Yes,19,4,80,1,10,6,4,4,0,2
RM1188,38,36-45,Male,Research & Development,Research Scientist,56820,No,13,4,3,Travel_Frequently,1189,1,3,Life Sciences,1,1668,90,3,2,4,Married,4735,Upto 5k,9867,7,Y,No,15,4,80,2,19,4,4,11,2,9
RM1194,38,36-45,Female,Research & Development,Laboratory Technician,29280,No,4,4,4,Travel_Frequently,148,2,3,Medical,1,1675,42,2,1,2,Single,2440,Upto 5k,23826,1,Y,No,22,2,80,0,4,3,3,3,3,3
RM1203,38,36-45,Female,Research & Development,Laboratory Technician,39672,No,0,4,3,Travel_Rarely,1495,4,2,Medical,1,1687,87,3,1,3,Married,3306,Upto 5k,26176,7,Y,No,19,4,80,1,7,5,2,0,0,0
RM1257,38,36-45,Female,Research & Development,Laboratory Technician,29616,No,6,3,3,Travel_Frequently,594,2,2,Medical,1,1760,75,2,1,2,Married,2468,Upto 5k,15963,4,Y,No,14,2,80,1,9,4,2,1,0,5
RM1262,38,36-45,Male,Research & Development,Healthcare Representative,69732,No,1,2,3,Travel_Rarely,833,18,3,Medical,1,1766,60,1,2,4,Married,5811,5k-10k,24539,3,Y,Yes,16,3,80,1,15,2,3,0,1,0
RM1273,38,36-45,Female,Research & Development,Laboratory Technician,44424,No,5,4,3,Travel_Rarely,1153,6,2,Other,1,1782,40,2,1,3,Married,3702,Upto 5k,16376,1,Y,No,11,2,80,1,5,3,3,4,0,4
RM1290,38,36-45,Male,Human Resources,Human Resources,31104,No,11,1,3,Non-Travel,1336,2,3,Human Resources,1,1805,100,3,1,2,Divorced,2592,Upto 5k,7129,5,Y,No,13,4,80,3,13,3,3,10,3,8
RM1309,38,36-45,Female,Sales,Sales Representative,64860,No,4,2,4,Travel_Rarely,723,2,4,Marketing,1,1835,77,1,2,4,Married,5405,5k-10k,4244,2,Y,Yes,20,1,80,2,20,4,2,2,0,3
RM1374,38,36-45,Female,Research & Development,Research Scientist,25596,No,20,4,3,Travel_Frequently,1394,8,3,Medical,1,1937,58,2,2,2,Divorced,2133,Upto 5k,18115,1,Y,Yes,16,3,80,1,20,3,3,11,0,7
RM1377,38,36-45,Male,Research & Development,Research Scientist,57252,No,5,2,3,Travel_Rarely,1206,9,2,Life Sciences,1,1940,71,3,1,4,Divorced,4771,Upto 5k,14293,2,Y,No,19,4,80,2,10,0,4,2,0,3
RM1392,38,36-45,Male,Sales,Sales Representative,34296,No,1,1,3,Travel_Rarely,1404,1,3,Life Sciences,1,1961,59,2,1,1,Single,2858,Upto 5k,11473,4,Y,No,14,1,80,0,20,3,2,0,0,0
RM1401,38,36-45,Male,Human Resources,Human Resources,35892,No,6,4,3,Travel_Frequently,1444,1,4,Other,1,1972,88,3,1,2,Married,2991,Upto 5k,5224,0,Y,Yes,11,2,80,1,7,2,3,2,1,2
RM1417,38,36-45,Male,Sales,Sales Executive,53280,No,15,4,3,Travel_Rarely,1321,1,4,Life Sciences,1,1995,86,3,2,2,Married,4440,Upto 5k,7636,0,Y,No,15,1,80,2,16,3,3,13,5,8
RM1419,38,36-45,Male,Research & Development,Manufacturing Director,63852,No,8,1,3,Travel_Frequently,508,6,4,Life Sciences,1,1997,72,2,2,3,Married,5321,5k-10k,14284,2,Y,No,11,4,80,1,10,1,3,3,7,7
RM1431,38,36-45,Female,Research & Development,Research Director,158472,No,18,2,3,Travel_Rarely,201,10,3,Medical,1,2015,99,1,3,3,Married,13206,10k-15k,3376,3,Y,No,12,1,80,1,20,3,3,16,1,11
RM1452,38,36-45,Female,Sales,Sales Executive,64116,No,10,1,3,TravelRarely,345,10,2,Life Sciences,1,2041,100,3,2,4,Married,5343,5k-10k,5982,1,Y,No,11,3,80,1,10,1,3,7,1,9
RM034,39,36-45,Male,Sales,Sales Representative,25032,Yes,1,4,3,Travel_Rarely,895,5,3,Technical Degree,1,42,56,3,2,4,Married,2086,Upto 5k,3335,3,Y,No,14,3,80,1,19,6,4,0,0,0
RM138,39,36-45,Female,Sales,Sales Executive,70824,No,15,4,3,Travel_Rarely,1329,4,4,Life Sciences,1,182,47,2,2,3,Married,5902,5k-10k,14590,4,Y,No,14,3,80,1,17,1,4,11,5,9
RM241,39,36-45,Female,Research & Development,Laboratory Technician,26784,No,3,3,3,Travel_Rarely,1431,1,4,Medical,1,332,96,3,1,3,Divorced,2232,Upto 5k,15417,7,Y,No,14,3,80,3,7,1,3,2,1,2
RM252,39,36-45,Female,Research & Development,Healthcare Representative,131256,No,19,3,4,Travel_Frequently,505,2,4,Technical Degree,1,343,64,3,3,3,Single,10938,10k-15k,6420,0,Y,No,25,4,80,0,20,1,3,6,11,
RM305,39,36-45,Male,Research & Development,Healthcare Representative,115356,No,18,3,3,Travel_Rarely,1132,1,3,Medical,1,417,48,4,3,4,Divorced,9613,5k-10k,10942,0,Y,No,17,1,80,3,19,5,2,10,3,7
RM315,39,36-45,Male,Research & Development,Manager,204816,No,21,3,3,Travel_Rarely,117,10,1,Medical,1,429,99,3,4,1,Married,17068,15k+,5355,1,Y,Yes,14,4,80,0,21,3,3,9,11,10
RM327,39,36-45,Male,Research & Development,Manager,231264,No,21,3,3,Travel_Frequently,672,7,2,Medical,1,444,54,2,5,4,Married,19272,15k+,21141,1,Y,No,15,1,80,1,21,2,3,9,13,3
RM328,39,36-45,Female,Sales,Sales Executive,62856,Yes,1,4,3,Travel_Rarely,1162,3,2,Medical,1,445,41,3,2,3,Married,5238,5k-10k,17778,4,Y,Yes,18,1,80,0,12,3,2,0,0,0
RM401,39,36-45,Male,Research & Development,Manager,230364,No,21,2,3,Travel_Frequently,1218,1,1,Life Sciences,1,531,52,3,5,3,Divorced,19197,15k+,8213,1,Y,Yes,14,3,80,1,21,3,3,8,1,6
RM450,39,36-45,Female,Research & Development,Laboratory Technician,45060,No,8,3,3,Travel_Frequently,443,8,1,Life Sciences,1,602,48,3,1,3,Married,3755,Upto 5k,17872,1,Y,No,11,1,80,1,8,3,3,3,0,7
RM527,39,36-45,Female,Research & Development,Healthcare Representative,54636,No,20,4,3,Travel_Rarely,408,2,4,Technical Degree,1,721,80,2,2,3,Single,4553,Upto 5k,20978,1,Y,No,11,1,80,0,20,4,3,7,11,10
RM552,39,36-45,Female,Human Resources,Human Resources,76668,No,8,3,3,Travel_Rarely,141,3,3,Human Resources,1,760,44,4,2,2,Married,6389,5k-10k,18767,9,Y,No,15,3,80,1,12,3,1,3,3,6
RM655,39,36-45,Female,Human Resources,Human Resources,62448,No,5,4,3,Travel_Rarely,1383,2,3,Life Sciences,1,909,42,2,2,4,Married,5204,5k-10k,7790,8,Y,No,11,3,80,2,13,2,3,4,0,4
RM670,39,36-45,Male,Research & Development,Laboratory Technician,28848,Yes,2,4,4,Travel_Rarely,1122,6,3,Medical,1,932,70,3,1,1,Married,2404,Upto 5k,4303,7,Y,Yes,21,4,80,0,8,2,1,2,2,2
RM706,39,36-45,Male,Sales,Sales Executive,94560,No,8,1,3,Travel_Rarely,903,2,5,Life Sciences,1,985,41,4,3,3,Single,7880,5k-10k,2560,0,Y,No,18,4,80,0,9,3,3,7,0,7
RM739,39,36-45,Female,Research & Development,Manufacturing Director,152904,No,21,4,3,Travel_Rarely,466,1,1,Life Sciences,1,1026,65,2,4,4,Married,12742,10k-15k,7060,1,Y,No,16,3,80,1,21,3,3,6,11,8
RM754,39,36-45,Female,Research & Development,Manufacturing Director,130560,No,21,4,3,Travel_Frequently,945,22,3,Medical,1,1043,82,3,3,1,Single,10880,10k-15k,5083,1,Y,Yes,13,3,80,0,21,2,3,6,2,8
RM814,39,36-45,Male,Research & Development,Healthcare Representative,146028,Yes,18,1,3,Travel_Frequently,203,2,3,Life Sciences,1,1127,84,3,4,4,Divorced,12169,10k-15k,13547,7,Y,No,11,4,80,3,21,4,3,7,11,5
RM817,39,36-45,Male,Research & Development,Laboratory Technician,81384,No,5,3,3,Non-Travel,439,9,3,Life Sciences,1,1132,70,3,2,2,Single,6782,5k-10k,8770,9,Y,No,15,3,80,0,9,2,2,4,0,3
RM938,39,36-45,Female,Research & Development,Manager,205476,No,19,3,3,Travel_Rarely,412,13,4,Medical,1,1307,94,2,4,2,Divorced,17123,15k+,17334,6,Y,Yes,13,4,80,2,21,4,3,9,15,2
RM941,39,36-45,Male,Research & Development,Research Scientist,46848,Yes,5,3,3,Travel_Rarely,360,23,3,Medical,1,1310,93,3,1,1,Single,3904,Upto 5k,22154,0,Y,No,13,1,80,0,6,2,3,2,0,3
RM950,39,36-45,Male,Research & Development,Manufacturing Director,54408,No,8,1,3,Travel_Rarely,524,18,2,Life Sciences,1,1322,32,3,2,3,Single,4534,Upto 5k,13352,0,Y,No,11,1,80,0,9,6,3,7,1,7
RM987,39,36-45,Male,Sales,Sales Executive,73440,No,5,1,3,Travel_Rarely,1498,21,4,Life Sciences,1,1390,44,2,2,4,Married,6120,5k-10k,3567,3,Y,Yes,12,4,80,2,8,2,4,4,1,4
